osd_id|label|bioarchive_code|ena_acc|biosample_acc|start_lat|start_lon|stop_lat|stop_lon|water_depth|local_date|local_start|local_end|start_date_time_utc|end_date_time_utc|site_name|iho_label|mrgid|protocol|objective|platform|device|description|water_temperature|salinity|biome|biome_id|feature|feature_id|material|material_id|ph|phosphate|nitrate|carbon_organic_particulate|nitrite|carbon_organic_dissolved_doc|nano_microplankton|downward_par|conductivity|primary_production_isotope_uptake|primary_production_oxygen|dissolved_oxygen_concentration|nitrogen_organic_particulate_pon|meso_macroplankton|bacterial_production_isotope_uptake|nitrogen_organic_dissolved_don|ammonium|silicate|bacterial_production_respiration|turbidity|fluorescence|pigment_concentration|picoplankton_flow_cytometry|dist_coast_m|dist_coast_iso3_code|longhurst_code|longhurst_descr|longhurst_dist_degrees|lme_name|lme_dist_m
76|OSD76_2014-06-20_0.5m_NE08|ABOKM84|ERS667587|SAMEA3275569|43.9475|12.935|43.9475|12.935|0.5|2014-06-20|10:15:00+01|11:30:00+01|2014-06-20T09:15:00+00|2014-06-20T10:30:00+00|Foglia|Adriatic Sea|3314|NE08|The assessment of the economic effects of the implementation of an active management and integrating forecasting model takes place in a Cost-Benefit Analysis (CBA)approach applied to the environment.  The purpose of CBA is to compare the benefits associated to a project with the costs of implementing it. CBA represents at the same time a framework for social accounting where any benefit that can be measured and monetized is weighted against all other benefits and costs. In order to develop CBA of the project, the following steps have to be considered: 1. Identifying environmental impacts of each components of the project: this activity requires the cooperation of experts of various  disciplines and ends with the preparation of check-list of different impacts; 2. Quantifying impacts: data have to be gathered, and environmental impacts have to be measured.  3. Evaluating environmental impacts: these impacts can be subdivided in into market and non-market effects. Market effects are taken to be impacts that give rise to goods and/or services that for which values can be obtained by the observation of market prices. Non-market effects are taken to be impacts that give rise to goods/services for which no market prices are observable: valuation techniques are selected for placing a monetary value on these.  4. Creating cash flow statements: once the environmental impacts and the other cost and benefit components of the project are measured in monetary terms, the cash flow statement are created taking account of the accrual time of each monetary cost or benefit. 5. Discounting: in BCA the analyst must consider the different value of money accruing at different points of time. This aspect is taken into account by discounting the monetary flows and calculating indicators of project viability. In a CBA framework, avoided costs due to the implementation of the policy correspond to potential benefits. In this specific project, the main economic benefits derive from the reduction of microbial contamination in coastal waters. Their estimate is essentially based on the use values (benefits that derive from the actual use of the environment) and can be directly estimated and expressed in market prices (see step 3): a. A lower level of pollution will reduce the days of the bathing ban in local sea waters, which corresponds to an increase of tourism and sea water related activities and therefore of local GDP (the changes in the physical environment are valued through the changes in the productivity); b. A lower level of contamination of the waters translates in improved general health of citizens, i.e. avoided costs of health care and hospitalization due to infection and related diseases.  A recent work (Rombaldoni et al. 2009)  within a team of different experts (economists, mathematicians and biologists) was relative to the economic  valuation of the Marine Protected Areas, as a tool for a sustainable fisheries management,  in the Adriatic Sea (that of Fossa di Pomo, in the south-east of Italy), through the individuation of the related costs and benefits. The main benefits were environmental, but also complementary benefits were considered, such as effects on tourism and other correlated activities (among which sea exploration and biodiversity conservation). |Athena Research  Vessel_Urbino University_Italy|tank/CTD|OSD760614Foglia3000 NE081surface OSD760614Foglia3000 NE082surface OSD760614Foglia3000 NE083surface OSD760614Foglia3000 NE084surface OSD760614Foglia3000 NE085surface |23.61|27.78|marine biome|00000447|surface water|00002042|sea water|00002149|8.4|0.31|4.8|NaN|0.08|NaN|13205333|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|0.22|0.68|3.8|NaN|NaN|NaN|NaN|NaN|2898|ITA|MEDI|Westerlies - Mediterranean Sea, Black Sea Province|0|Mediterranean Sea|0
171|OSD171_2014-06-25_3m_NPL022|""|ERS667490|SAMEA3275481|51.307333|2.849333|51.307333|2.849333|3|2014-06-25|05:23:32+01|05:23:32+01|2014-06-25T04:23:32+00|2014-06-25T04:23:32+00|230|North Sea|2350|NPL022|During Lifewatch monitoring campaign we sampled for OSD as well. |RV Simon Stevin|6 Niskins were deployed on a CTD-Rosette|OSD171_06_14_230_NPL022_opp2_3m OSD171_06_14_230_NPL022_opp3_3m |18.2617|32.8054|marine biome|00000447|surface water|00002042|sea water|00002149|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|43.568|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|34.5436|NaN|NaN|NaN|9015|BEL|NECS|Coastal - NE Atlantic Shelves Province|0|North Sea|0
172|OSD172_2014-06-25_3m_NPL022|""|ERS667489|SAMEA3275480|51.37485|3.218333|51.37485|3.218333|3|2014-06-25|03:45:37+01|03:45:37+01|2014-06-25T02:45:37+00|2014-06-25T02:45:37+00|700|North Sea|2350|NPL022|During Lifewatch monitoring campaign we sampled for OSD as well.|RV Simon Stevin|6 Niskins were deployed on a CTD-Rosette|a0|18.4817|32.3383|marine biome|00000447|surface water|00002042|sea water|00002149|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|43.219|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|34.3859|NaN|NaN|NaN|3038|BEL|NECS|Coastal - NE Atlantic Shelves Province|0|North Sea|0
173|OSD173_2014-06-25_3m_NPL022|""|ERS667488|SAMEA3275479|51.441017|3.13995|51.441017|3.13995|3|2014-06-25|02:39:52+01|02:39:52+01|2014-06-25T01:39:52+00|2014-06-25T01:39:52+00|710|North Sea|2350|NPL022|During Lifewatch monitoring campaign we sampled for OSD as well. |RV Simon Stevin|6 Niskins were deployed on a CTD-Rosette|OSD173station710RV Simon StevinNiskin2014-06-25T00:39:52Z/2014-06-25T00:39:52Z |18.1816|33.1261|marine biome|00000447|surface water|00002042|sea water|00002149|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|43.872|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|40.2835|NaN|NaN|NaN|10996|BEL|NECS|Coastal - NE Atlantic Shelves Province|0|North Sea|0
9|OSD9_2014-06-18_0m_NE08|""|""|""|33.55|-118.4|33.55|-118.4|0|2014-06-18|20:18:00-08|20:27:00-08|2014-06-18T04:18:00+00|2014-06-18T04:27:00+00|SPOTS|North Pacific Ocean|1908|NE08|The San Pedro Ocean Time-series station, or SPOT, is a long term study of the microbial and biogeochemical cycles in the San Pedro Basin off Southern California. Sampling for Ocean Sampling Day in June 2014 was performed at the SPOT station to maintain continuity and a broader ecological context for the solstice day. Many marine sites around the globe conducted sampling within this time frame of several days.|""|5 Gallon Bucket|From the sample water, five sterivex filters and five 47mm 0.8um PC filters were collected. Volumes from 4-10L. |19.2|33.56|marine biome|00000447|surface water|00002042|saline water|00002010|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|13383|USA|CCAL|Coastal - California Upwelling Coastal Province|0|California Current|0
150|OSD150_2014-06-21_0m_NE08|""|""|""|-34.666|-54.2752|-34.666|-54.2752|0|2014-06-21|12:00:00-03|12:10:00-03|2014-06-21T15:00:00+00|2014-06-21T15:10:00+00|Laguna Rocha Sur|South Atlantic Ocean|1914|NE08|OSD 2014 June|""|Acid rinsed plastic carboys|sampling for OSD|9.99|32.86|marine biome|00000447|lagoon|00000038|coastal sea water|00002150|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|0|URY|BRAZ|Coastal - Brazil Current Coastal Province|0|Patagonian Shelf|0
174|OSD174_2014-06-25_3m_NPL022|""|ERS667487|SAMEA3275478|51.471567|3.059167|51.471583|3.0592|3|2014-06-25|01:47:42+01|01:47:47+01|2014-06-25T00:47:42+00|2014-06-25T00:47:47+00|780|North Sea|2350|NPL022|During Lifewatch monitoring campaign we sampled for OSD as well.|RV Simon Stevin|6 Niskins were deployed on a CTD-Rosette|OSD174station780RV Simon StevinNiskin2014-06-24T23:47:42Z/2014-06-24T23:47:47Z |17.9425|33.3739|marine biome|00000447|surface water|00002042|sea water|00002149|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|43.935|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|34.5691|NaN|NaN|NaN|16700|BEL|NECS|Coastal - NE Atlantic Shelves Province|0|North Sea|0
175|OSD175_2014-06-24_3m_NPL022|""|ERS667486|SAMEA3275477|51.334817|2.50215|51.334817|2.50215|3|2014-06-24|13:13:57+00|13:13:57+00|2014-06-24T13:13:57+00|2014-06-24T13:13:57+00|ZG02|North Sea|2350|NPL022|During Lifewatch monitoring campaign we sampled for OSD as well.|RV Simon Stevin|6 Niskins were deployed on a CTD-Rosette|2014-06-24T11:13:57Z/2014-06-24T11:13:57Z |17.2187|34.2852|marine biome|00000447|surface water|00002042|sea water|00002149|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|44.294|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|31.7091|NaN|NaN|NaN|24962|BEL|NECS|Coastal - NE Atlantic Shelves Province|0|North Sea|0
176|OSD176_2014-06-24_3m_NPL022|""|ERS667485|SAMEA3275476|51.2777|2.6135|51.277933|2.613667|3|2014-06-24|12:27:17+01|12:28:12+01|2014-06-24T11:27:17+00|2014-06-24T11:28:12+00|215|North Sea|2350|NPL022|During Lifewatch monitoring campaign we sampled for OSD as well. |RV Simon Stevin|6 Niskins were deployed on a CTD-Rosette|OSD176station215RV Simon StevinNiskin2014-06-24T10:27:17Z/2014-06-24T10:28:12Z|18.1228|33.3699|marine biome|00000447|surface water|00002042|sea water|00002149|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|44.104|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|30.4286|NaN|NaN|NaN|15656|BEL|NECS|Coastal - NE Atlantic Shelves Province|0|North Sea|0
71|OSD71_2014-06-21_0m_NE08|""|""|""|-45.7442|170.7706|-45.7442|170.7706|0|2014-06-21|11:35:00+12|11:45:00+12|2014-06-20T23:35:00+00|2014-06-20T23:45:00+00|Otago|South Pacific Ocean|1910|NE08|We collected samples for prokaryotes and eukaryotes in one sampling site located in the waters of the South Pacific, offshore of Otago Peninsula. This region has been continuously monitored for more than in decade via a regular (bi)monthly sampling, but mainly colecting physicochemical data|""|Bucket and Horiba U-50 Multiparameter|Surface water from Otago coastal waters|10.99|35.2|marine biome|00000447|surface water|00002042|sea water|00002149|8.35|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|4621|NZL|NEWZ|Coastal - New Zealand Coastal Province|0|New Zealand Shelf|0
39|OSD39_2014-06-19_0.1m_NPL022|ABOKM95|ERS667628|SAMEA3275610|32.75240|-79.89954|32.75240|-79.89954|0.1|2014-06-19|13:00:00-05|13:15:00-05|2014-06-19T18:00:00+00|2014-06-19T18:15:00+00|Charleston Harbor|North Atlantic Ocean|1912|NPL022|Prokaryote DNA sampling|waded from shore|4L sterile bottles|surface sample|31.3|24.3|estuarine biome|01000020|harbor|00000463|sea water|00002149|8|NaN|NaN|NaN|NaN|NaN|NaN|NaN|37.56|NaN|NaN|5.27|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|42|USA|NWCS|Coastal - NW Atlantic Shelves Province|0|Southeast U.S. Continental Shelf|0
71|OSD71_2014-06-21_0m_NPL022|ABOKM01|ERS667592|SAMEA3275574|-45.7442|170.7706|-45.7442|170.7706|0|2014-06-21|11:35:00+12|11:45:00+12|2014-06-20T23:35:00+00|2014-06-20T23:45:00+00|Otago|South Pacific Ocean|1910|NPL022|We collected samples for prokaryotes and eukaryotes in one sampling site located in the waters of the South Pacific, offshore of Otago Peninsula. This region has been continuously monitored for more than in decade via a regular (bi)monthly sampling, but mainly colecting physicochemical data|research vessel, BERYL BREWIN|Bucket and Horiba U-50 Multiparameter|Surface water from Otago coastal waters|10.99|35.2|neritic epipelagic zone biome|01000042|surface water|00002042|sea water|00002149|8.35|NaN|NaN|NaN|NaN|NaN|NaN|NaN|54.5|NaN|NaN|9.05|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|1.7|NaN|4621|NZL|NEWZ|Coastal - New Zealand Coastal Province|0|New Zealand Shelf|0
177|OSD177_2014-06-24_3m_NPL022|""|ERS667484|SAMEA3275475|51.18575|2.701667|51.185917|2.702133|3|2014-06-24|11:35:57+01|11:37:07+01|2014-06-24T10:35:57+00|2014-06-24T10:37:07+00|120|North Sea|2350|NPL022|During Lifewatch monitoring campaign we sampled for OSD as well. |RV Simon Stevin|6 Niskins were deployed on a CTD-Rosette|OSD177station120RV Simon StevinNiskin2014-06-24T09:35:57Z/2014-06-24T09:37:07Z |18.7362|32.5834|marine biome|00000447|surface water|00002042|sea water|00002149|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|43.753|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|33.3947|NaN|NaN|NaN|3717|BEL|NECS|Coastal - NE Atlantic Shelves Province|0|North Sea|0
39|OSD39_2014-06-19_0.1m_NE08|""|""|""|32.75240|-79.89954|32.75240|-79.89954|0.1|2014-06-19|13:00:00-05|13:15:00-05|2014-06-19T18:00:00+00|2014-06-19T18:15:00+00|Charleston Harbor|North Atlantic Ocean|1912|NE08|collect eukaryotic DNA samples|""|by hand|Sampling for OSD. |31.3|24.3|marine biome|00000447|surface water|00002042|sea water|00002149|8|NaN|NaN|NaN|NaN|NaN|NaN|NaN|37.56|NaN|NaN|5.27|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|42|USA|NWCS|Coastal - NW Atlantic Shelves Province|0|Southeast U.S. Continental Shelf|0
178|OSD178_2014-06-24_3m_NPL022|""|ERS667483|SAMEA3275474|51.580333|2.7897|51.580317|2.7897|3|2014-06-24|23:20:37+00|23:20:42+00|2014-06-24T23:20:37+00|2014-06-24T23:20:42+00|435|North Sea|2350|NPL022|During Lifewatch monitoring campaign we sampled for OSD as well.|RV Simon Stevin|6 Niskins were deployed on a CTD-Rosette|OSD178station435RV Simon StevinNiskin2014-06-24T21:20:37Z/2014-06-24T21:20:42Z|16.7589|34.4964|marine biome|00000447|surface water|00002042|sea water|00002149|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|44.085|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|34.4327|NaN|NaN|NaN|36626|BEL|NECS|Coastal - NE Atlantic Shelves Province|0|North Sea|0
182|OSD182_2014-06-24_3m_NPL022|""|ERS667482|SAMEA3275473|51.458433|2.350467|51.458433|2.350467|3|2014-06-24|13:16:32+00|13:16:32+00|2014-06-24T13:16:32+00|2014-06-24T13:16:32+00|W08|North Sea|2350|NPL022|During Lifewatch monitoring campaign we sampled for OSD as well. |RV Simon Stevin|6 Niskins were deployed on a CTD-Rosette|p|15.7139|34.9975|marine biome|00000447|surface water|00002042|sea water|00002149|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|43.62|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|32.8653|NaN|NaN|NaN|42071|BEL|NECS|Coastal - NE Atlantic Shelves Province|0|North Sea|0
183|OSD183_2014-06-24_3m_NPL022|""|ERS667481|SAMEA3275472|51.74835|2.698|51.74835|2.698|3|2014-06-24|21:58:17+00|21:58:17+00|2014-06-24T21:58:17+00|2014-06-24T21:58:17+00|W09|North Sea|2350|NPL022|During Lifewatch monitoring campaign we sampled for OSD as well. |RV Simon Stevin|6 Niskins were deployed on a CTD-Rosette|OSD183stationW09RV Simon StevinNiskin2014-06-24T19:58:17Z/2014-06-24T19:58:17Z |15.8014|35.0087|marine biome|00000447|surface water|00002042|sea water|00002149|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|43.719|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|35.3221|NaN|NaN|NaN|55961|BEL|NECS|Coastal - NE Atlantic Shelves Province|0|North Sea|0
159|OSD159_2014-06-19_2m_NPL022|ABOKM25|ERS667499|SAMEA3275490|48.359|-4.552|48.359|-4.552|2|2014-06-19|11:00:00+01|11:30:00+01|2014-06-19T10:00:00+00|2014-06-19T10:30:00+00|Brest-SOMLIT|Celtic Sea|2351|NPL022|Prokaryotes and Eukaryotes|Brest-Somlit Station.|Niskin Bottle 8 Liters|Sea Water collected using a Niskin bottle.|16|34.78|marine biome|00000447|surface water|00002042|sea water|00002149|8.1|0.034|0.274|169.98|0.03|NaN|NaN|1341|NaN|NaN|NaN|239.48|31.06|NaN|NaN|NaN|0.285|1.664|NaN|NaN|NaN|1|NaN|462|FRA|NECS|Coastal - NE Atlantic Shelves Province|0.0138032377828127|Celtic-Biscay Shelf|0
164|OSD164_2014-06-13_2m_NPL022|ABOKM47|""|""|60.14333|-1.28250|60.14333|-1.28250|2|2014-06-13|10:00:00+00|10:00:00+00|2014-06-13T10:00:00+00|2014-06-13T10:00:00+00|Scalloway|North Atlantic Ocean|1912|NPL022|""|boat|bucket|""|12.2|35.1354|marine biome|00000447|surface water|00002042|saline water|00002010|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|0|GBR|SARC|Polar - Atlantic Subarctic Province|0|North Sea|363
184|OSD184_2014-06-24_3m_NPL022|""|ERS667480|SAMEA3275471|51.682917|2.4152|51.682717|2.414967|3|2014-06-24|18:06:27+00|18:07:22+00|2014-06-24T18:06:27+00|2014-06-24T18:07:22+00|W10|North Sea|2350|NPL022|During Lifewatch monitoring campaign we sampled for OSD as well. |RV Simon Stevin|6 Niskins were deployed on a CTD-Rosette|OSD184stationW10RV Simon StevinNiskin2014-06-24T16:06:27Z/2014-06-24T16:07:22Z|15.8336|35.033|marine biome|00000447|surface water|00002042|sea water|00002149|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|43.778|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|32.7885|NaN|NaN|NaN|60511|BEL|NECS|Coastal - NE Atlantic Shelves Province|0|North Sea|0
54|OSD54_2014-06-21_1m_NPL022|ABOKL91|ERS667606|SAMEA3275588|43.8444|-69.6409|43.8444|-69.6409|1|2014-06-21|10:45:00-05|11:30:00-05|2014-06-21T15:45:00+00|2014-06-21T16:30:00+00|Maine Booth Bay|North Atlantic Ocean|1912|NPL022|Sampling at 1m from floating dock@ Dept.of Marine Resources, Maine|Floating Dock|Niskin|not prefiltered|11.9|31|marine biome|00000447|surface water|00002042|sea water|00002149|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|189|USA|NWCS|Coastal - NW Atlantic Shelves Province|0|Northeast U.S. Continental Shelf|0
111|OSD111_2014-06-21_0m_NPL022|ABOKL54|ERS667554|SAMEA3275536|40.659875|-8.703761|40.659875|-8.703761|0|2014-06-21|08:30:00+00|08:50:00+00|2014-06-21T08:30:00+00|2014-06-21T08:50:00+00|Ria de Aveiro_1|North Atlantic Ocean|1912|NPL022|OSD2014 @ PT MAINLAND|Ground|ACID WASHED RECIPIENT|OSD111-RIA DE AVEIRO_1|25.2|30|estuarine biome|01000020|surface water|00002042|coastal sea water|00002150|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|238|PRT|CNRY|Coastal - Canary Coastal Province (EACB)|0|Iberian Coastal|0
185|OSD185_2014-06-24_3m_NPL022|""|ERS667479|SAMEA3275470|51.481583|2.451483|51.481583|2.451483|3|2014-06-24|14:34:02+00|14:34:02+00|2014-06-24T14:34:02+00|2014-06-24T14:34:02+00|421|North Sea|2350|NPL022|During Lifewatch monitoring campaign we sampled for OSD as well. |RV Simon Stevin|6 Niskins were deployed on a CTD-Rosette|OSD185station421RV Simon StevinNiskin2014-06-24T12:34:02Z/2014-06-24T12:34:02Z|16.1087|34.8998|marine biome|00000447|surface water|00002042|sea water|00002149|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|43.901|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|31.6838|NaN|NaN|NaN|40955|BEL|NECS|Coastal - NE Atlantic Shelves Province|0|North Sea|0
186|OSD186_2014-06-21_2.4m_NPL022|ABOKL60|ERS667478|SAMEA3275469|38.885507|-76.541600|38.885507|-76.541600|2.4|2014-06-21|12:04:00-05|12:21:00-05|2014-06-21T17:04:00+00|2014-06-21T17:21:00+00|SERC Rhode River Maryland|North Atlantic Ocean|1912|NPL022|Participation in OSD|Dock|5L-Kimmerer, YSI85|collected with Kimmer below surface of water (total depth at site 2.4m)|26.8|7.2|freshwater river biome|01000253|brackish estuary|00002137|brackish water|00002019|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|6.2|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|37.6|NaN|NaN|456|USA|NWCS|Coastal - NW Atlantic Shelves Province|0.0351462390616398|Northeast U.S. Continental Shelf|212
188|OSD188_2014-06-24_0m_NPL022|""|ERS667477|SAMEA3275468|-32.0000|115.4167|-32.0000|115.4167|0|2014-06-24|05:48:00+08|06:24:00+08|2014-06-24T21:48:00+00|2014-06-24T22:24:00+00|Rottnest Island|South Pacific Ocean|1910|NPL022|IMOS National Reference Stations - OSD|Research vessel, Linnaeus|10 L Niskin|marine surface water|21.7963|35.152|marine pelagic biome|01000023|surface water|00002042|sea water|00002149|NaN|0.1|0.1|NaN|NaN|NaN|NaN|NaN|49.946|NaN|NaN|218.21158|NaN|NaN|NaN|NaN|0.08|1.7|NaN|NaN|0.4|NaN|NaN|3972|AUS|AUSW|Coastal - Australia-Indonesia Coastal Province|0|West Central Australian Shelf|0
189|OSD189_2014-06-24_0m_NPL022|""|ERS667476|SAMEA3275467|-19.3050|147.6220|-19.3050|147.6220|0|2014-06-24|02:05:00+10|05:15:00+10|2014-06-24T16:05:00+00|2014-06-24T19:15:00+00|Yongala|Coral Sea|4364|NPL022|IMOS NAtional Reference Stations - OSD|Research vessel, Apollo|10 L Niskin|marine surface water|23.6203|35.2968|marine pelagic biome|01000023|surface water|00002042|sea water|00002149|NaN|0.0539|0.102|NaN|NaN|NaN|NaN|NaN|51.96143|NaN|NaN|183.8763|NaN|NaN|NaN|NaN|0.171|0.4009|NaN|NaN|0.0481|NaN|NaN|19044|AUS|AUSE|Coastal - East Australian Coastal Province|0|Northeast Australian Shelf|0
190|OSD190_2014-07-13_0m_NPL022|""|ERS667475|SAMEA3275466|-35.8372|136.4413|-35.8372|136.4413|0|2014-07-13|16:52:00+09:30|17:10:00+09:30|2014-07-13T07:22:00+00|2014-07-13T07:40:00+00|Kangaroo Island|South Pacific Ocean|1910|NPL022|IMOS National Reference Stations - OSD|Research vessel, Ngerin|10 L bucket|marine surface water|15.9433|35.7899|marine pelagic biome|01000023|surface water|00002042|sea water|00002149|NaN|0.123|0.5383|NaN|NaN|NaN|NaN|NaN|44.73163|NaN|NaN|176.197079|NaN|NaN|NaN|NaN|NaN|0.425|NaN|NaN|NaN|NaN|NaN|9284|AUS|SSTC|Westerlies - S. Subtropical Convergence Province|0|South West Australian Shelf|0
191|OSD191_2014-07-02_0m_NPL022|""|ERS667474|SAMEA3275465|-12.3382|130.6952|-12.3382|130.6952|0|2014-07-02|00:03:00+09:30|00:25:00+09:30|2014-07-02T14:33:00+00|2014-07-02T14:55:00+00|Darwin|Timor Sea|4344|NPL022|IMOS National Reference Stations - OSD|Research vessel, Westpac Rescue 1|10 L Niskin|surface marine water for filtering|24.76|34.19|marine pelagic biome|01000023|surface water|00002042|sea water|00002149|8.03|0.3583|0.2596|NaN|NaN|NaN|NaN|NaN|51.96|NaN|NaN|NaN|NaN|NaN|NaN|NaN|0.0949|5.1682|NaN|NaN|NaN|NaN|NaN|7489|AUS|SUND|Coastal - Sunda-Arafura Shelves Province|0|North Australian Shelf|0
11|OSD11_2014-06-17_15m_NPL022|""|ERS667656|SAMEA3275635|-67.344|-68.135|-67.344|-68.135|15|2014-06-17|12:03:00-03|12:10:00-03|2014-06-17T15:03:00+00|2014-06-17T15:10:00+00|Rothera|South Pacific Ocean|1910|NPL022|Taken as part of the RaTS long term monitoring series|RIB|2l Niskin Bottle|Rothera base Antarctica 15m |-1.62|33.47|marine biome|00000447|water|00002006|sea water|00002149|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|2681|ATA|APLR|Polar - Austral Polar Province|0|Antarctica|0
154|OSD154_2014-06-20_1m_NPL022|ABOKL80|ERS667507|SAMEA3275498|44.66666|-1.16666|44.66666|-1.16666|1|2014-06-20|12:20:00+01|12:40:00+01|2014-06-20T11:20:00+00|2014-06-20T11:40:00+00|Arcachon/Eyrac-SOMLIT|Bay of Biscay|2359|NPL022|impact of global change on coastal zones and its relative importance compared with local human activities|research vessel PLANULA IV|30 liters - Niskin|surface water|20.7|32.4|marine pelagic biome|01000023|surface water|00002042|sea water|00002149|8.05|0.04|1|NaN|0.04|NaN|NaN|NaN|NaN|NaN|NaN|231.4|NaN|NaN|NaN|NaN|1.21|4.8|NaN|NaN|NaN|1.16|NaN|260|FRA|NECS|Coastal - NE Atlantic Shelves Province|0|Celtic-Biscay Shelf|24
101|OSD101_2014-06-21_0m_NPL022|ABOKL61|ERS667564|SAMEA3275546|32.741808|-16.711281|32.741808|-16.711281|0|2014-06-21|11:05:00+00|11:10:00+00|2014-06-21T11:05:00+00|2014-06-21T11:10:00+00|Quinta do Lorde|North Atlantic Ocean|1912|NPL022|OSD 2014 at Madeira Island|Land|ACID WASHED RECIPIENT|Surface Sample|20.5|37|marine biome|00000447|surface water|00002042|sea water|00002149|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|0||NASE|Westerlies - N. Atlantic Subtropical Gyral Province (East) (STGE)|0||
123|OSD123_2014-06-22_3.5m_NE08|""|""|""|32.822|32.954|32.822|32.954|3.5|2014-06-22|11:00:00+02|13:00:00+02|2014-06-22T09:00:00+00|2014-06-22T11:00:00+00|Shikmona|Mediterranean Sea - Eastern Basin|4280|NE08|to characterize the bacterial dynamics at routinely offshore coastal station|""|20L bottles|Sampling for OSD|27|39.4|marine subtidal rocky reef biome|01000050|marine subtidal rocky reef|01000150|coastal sea water|00002150|NaN|0.02|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|173306|EGY|MEDI|Westerlies - Mediterranean Sea, Black Sea Province|0|Mediterranean Sea|0
