osd_id,label,bioarchive_code,ena_acc,biosample_acc,start_lat,start_lon,stop_lat,stop_lon,water_depth,local_date,local_start,local_end,start_date_time_utc,end_date_time_utc,site_name,iho_label,mrgid,protocol,objective,platform,device,description,water_temperature,salinity,biome,feature,material,ph,phosphate,nitrate,carbon_organic_particulate,nitrite,carbon_organic_dissolved_doc,nano_microplankton,downward_par,conductivity,primary_production_isotope_uptake,primary_production_oxygen,dissolved_oxygen_concentration,nitrogen_organic_particulate_pon,meso_macroplankton,bacterial_production_isotope_uptake,nitrogen_organic_dissolved_don,ammonium,silicate,bacterial_production_respiration,turbidity,fluorescence,pigment_concentration,picoplankton_flow_cytometry
6,OSD6_2014-06-21_0m_NPL022,"",ERS667660,"",41.6666,2.8,41.6666,2.8,0,2014-06-21,10:30:00+01,11:30:00+01,2014-06-21T09:30:00+00,2014-06-21T10:30:00+00,Blanes,Balearic Sea,3322,NPL022,OSD sampling,"R/V ""Dolores""","1 bucket, CTD, radiometer",surface sample,20.66,37.83,Marine biome - coastal,surface water,seawater,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14,0.15,NaN
4,OSD4_2014-06-20_0m_NE08,"",ERS667663,SAMEA3275641,40.8080,14.25,40.8080,14.25,0,2014-06-20,10:00:00+01,12:00:00+01,2014-06-20T09:00:00+00,2014-06-20T11:00:00+00,LTER-MC,Tyrrhenian Sea,3386,NE08,Ocean Sampling Day performed during LTER MC research activity 2014,R/V Vettoria,Niskin bottle,This data submission refers to filters treated with the eukaryotes protocol.,23.3,36.88,Marine biome 00000447 ,Surface water 00002042_ 00000569,Surface water 00002042_ 00000569,8.11,0.24,0.59,NaN,0.09,NaN,8918111000,NaN,53306.44746,NaN,NaN,200.59,NaN,1548,NaN,NaN,1548,1.86,NaN,NaN,1.9,NaN,NaN
9,OSD9_2014-06-18_0m_NPL022,"",ERS667658,SAMEA3275637,33.55,-118.4,33.55,-118.4,0,2014-06-18,20:18:00-08,20:27:00-08,2014-06-18T04:18:00+00,2014-06-18T04:27:00+00,SPOTS,North Pacific Ocean,1908,NPL022,"The San Pedro Ocean Time-series station, or SPOT, is a long term study of the microbial and biogeochemical cycles in the San Pedro Basin off Southern California. Sampling for Ocean Sampling Day in June 2014 was performed at the SPOT station to maintain continuity and a broader ecological context for the solstice day. Many marine sites around the globe conducted sampling within this time frame of several days.","research vessel, R/V Yellowfin",5 gallon bucket,"From the sample water, five sterivex filters and five 47mm 0.8um PC filters were collected. Volumes from 4-10L. ",19.2,33.56,ENVO:00000447,ENVO:00002042,ENVO:00002010,NaN,NaN,NaN,NaN,NaN,NaN,1269916760,2058.448,4.54,NaN,NaN,222.449,NaN,NaN,0.00476,NaN,NaN,NaN,NaN,NaN,0.03,NaN,NaN
4,OSD4_2014-06-20_0m_NPL022,"",ERS667664,SAMEA3275642,40.8080,14.25,40.8080,14.25,0,2014-06-20,10:00:00+01,12:00:00+01,2014-06-20T09:00:00+00,2014-06-20T11:00:00+00,LTER-MC,Tyrrhenian Sea,3386,NPL022,Ocean Sampling Day performed during LTER MC research activity 2014,R/V Vettoria,Niskin bottle,This data submission refers to filters treated with the prokaryotes protocol.,23.3,36.88,Marine biome 00000447 ,Surface water 00002042_ 00000569,Seawater_00002010_00002149,8.11,0.24,0.59,NaN,0.09,NaN,8918111000,NaN,53306.44746,NaN,NaN,200.59,NaN,1548,NaN,NaN,0.61,1.86,NaN,NaN,1.9,NaN,NaN
3,OSD3_2014-06-20_0m_NPL022,"",ERS667665,SAMEA3275643,54.18194,7.9,54.18194,7.9,0,2014-06-20,06:40:00+01,07:00:00+01,2014-06-20T05:40:00+00,2014-06-20T06:00:00+00,Helgoland,North Sea,2350,NPL022,OSD 2014 at Helgoland,Aade,10L Bucket,surface sample,14,32.591,marine biome,surface water,seawater,8.11,0.1,2.86,NaN,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.93,3.37,NaN,NaN,NaN,NaN,NaN
3,OSD3_2014-06-20_0m_NE08,"",ERS667666,SAMEA3275644,54.18194,7.9,54.18194,7.9,0,2014-06-20,06:40:00+01,07:00:00+01,2014-06-20T05:40:00+00,2014-06-20T06:00:00+00,Helgoland,North Sea,2350,NE08,OSD2014 at Helgoland,Aade,10L Bucket,surface water sampling,14,32.591,marine biome,surface water,seawater,8.11,0.1,2.86,NaN,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.93,3.37,NaN,NaN,NaN,NaN,NaN
2,OSD2_2014-06-20_0m_NPL022,"",ERS667667,SAMEA3275645,48.7778,-3.9375,48.7778,-3.9375,0,2014-06-20,12:26:00+01,12:45:00+01,2014-06-20T11:26:00+00,2014-06-20T11:45:00+00,Roscoff - SOMLIT,English Channel,2389,NPL022,Our objective is to contribute to the OSD dataset on marine microbial diversity and functions and possibly its analysis. We are particularly interested by the structure and fucntions of prokaryotic and eukaryotic communities and their in situ interactions.,RV Neomysis,5L Niskin bottle,clear water,14.38,35.128,marine biome,surface water,seawater,8.02,0.1,1.3,112.2,0.11,NaN,NaN,1362,NaN,NaN,NaN,282.7,14.3,NaN,NaN,NaN,0.58,0.9,NaN,NaN,NaN,1.22,NaN
1,OSD1_2014-06-21_0m_NPL022,"",ERS667668,SAMEA3275646,50.151,-4.13,50.151,-4.13,0,2014-06-21,11:10:00+00,11:25:00+00,2014-06-21T11:10:00+00,2014-06-21T11:25:00+00,L4,English Channel,2389,NPL022,To collect surface seawater on the summer solstice day from the L4 mooring in the Western English Channel (OSD1) and to filter the water using the standardized protocol NPL022. The filters will be sent to Germany and subsequently processed and analysed for the prokariotic fraction. The results will be part of the global campaign OSD data-set which will allow the scientific community to better understand the microbial diversity and function in the light of climate change assessment. The data-set so established will be used as a reference for future studies and the base for developing biotechnologies.,Research vessel - MBA SEPIA,10 L Niskin bottle,20 L of surface seawater (0-2m) were aliquoted and filtered through 5 sterivex cartridge filters using a peristaltic pump.,16.66,35.22,ENVO: 01000023,ENVO: 00002042,ENVO: 00002149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,734.55,NaN,NaN,NaN,245.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.47,NaN,NaN,NaN
191,OSD191_2014-07-02_0m_NPL022,"",ERS667474,SAMEA3275465,-12.3382,130.6952,-12.3382,130.6952,0,2014-07-02,00:03:00+09:30,00:25:00+09:30,2014-07-02T14:33:00+00,2014-07-02T14:55:00+00,Darwin,Timor Sea,4344,NPL022,IMOS National Reference Stations - OSD,"Research vessel, Westpac Rescue 1",10 L Niskin,surface marine water for filtering,24.76,34.19,EnvO:01000023,EnvO:00002042,EnvO:00002010,8.03,0.3583,0.2596,NaN,NaN,NaN,NaN,NaN,51.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0949,5.1682,NaN,NaN,NaN,NaN,NaN
151,OSD151_2014-06-21_0m_NE08,"",ERS667513,"",-34.42,-54.16,-34.42,-54.16,0,2014-06-21,11:30:00-03,12:00:00-03,2014-06-21T14:30:00+00,2014-06-21T15:00:00+00,South Atlantic Microbial Observatory,South Atlantic Ocean,1914,NE08,Participate at the OSD june 2014,"Zodiac, carboys",Acid rinsed plastic Carboys,Many particles in the water,11.67,32.86,ENVO:00000447,ENVO:00002042,ENVO:00002010,8.16,NaN,21.7,NaN,1.1,233.333,NaN,NaN,37.5,NaN,NaN,696.7,NaN,NaN,NaN,NaN,11.2,NaN,NaN,NaN,NaN,NaN,NaN
20,OSD20_2014-06-20_0m_NPL022,"",ERS667647,SAMEA3275626,64.208333,-22.015,64.208333,-22.015,0,2014-06-20,10:30:00+00,10:50:00+00,2014-06-20T10:30:00+00,2014-06-20T10:50:00+00,Faxafloi,North Atlantic Ocean,1912,NPL022,Microbial diversity,Small research vessel,bucket,Samples were filtered onboard,11,31.2,ENV:00000447,ENV:00002042,ENV:00002010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
106,OSD106_2014-06-20_0m_NPL022,"",ERS667560,SAMEA3275542,65.9449,-22.4192,65.9449,-22.4192,0,2014-06-20,11:00:00+00,13:00:00+00,2014-06-20T11:00:00+00,2014-06-20T13:00:00+00,REYKIS,North Atlantic Ocean,1912,NPL022,Microbial diversity,Small research vessel,Clean Water Bottles,No description,7.6,19,ENV:00000447,ENV:00002042,ENV:00002010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
98,OSD98_2014-06-21_0.5m_NPL022,"",ERS667569,SAMEA3275551,38.64,-28.13,38.64,-28.13,0.5,2014-06-21,11:40:00-01,11:40:10-01,2014-06-21T12:40:00+00,2014-06-21T12:40:10+00,Sao Jorge Azores,North Atlantic Ocean,1912,NPL022,Water sample from dock in Urzelina for microbial community,from shore,bucket,surface water,18.7,35.6,ENVO:00000447,ENVO:00002042,ENVO:00002010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34,OSD34_2014-06-21_0m_NPL022,"",ERS667634,SAMEA3275616,31.21667,29.96667,31.21667,29.96667,0,2014-06-21,11:30:00+02,12:30:00+02,2014-06-21T09:30:00+00,2014-06-21T10:30:00+00,Alexandria,Mediterranean Sea - Eastern Basin,4280,NPL022,The overall objective is a description of the microbial diversity of multiple points of world oceans at a synchronized and single point of time.,500 m of shore of the Mediterranean Sea,5 Liter plastic jug,sea water,27,36,marine biome,surface water ,Seawater,8.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,OSD30_2014-06-20_2m_NPL022,"",ERS667638,"",59.8822,23.2538,59.8822,23.2538,2,2014-06-20,10:15:00+02,11:15:00+02,2014-06-20T08:15:00+00,2014-06-20T09:15:00+00,Tvärminne,Gulf of Finland,2407,NPL022,"The sampling site is situated in the northern Baltic Sea, and represents a marginal (enclosed, seasonally ice covered) and ecologically extreme (permanently low salinities) marine environment. It will be interesting to see this reflected in the community and metagenomic data",small motor boat,LIMNOS water sampler,pooled sea water sample from several Limnos takes,10.5,5.63,marine pelagic biome,mixed surface layer,sea water,7.85,0.2,NaN,NaN,NaN,NaN,NaN,NaN,7.203,NaN,NaN,10.46,NaN,NaN,NaN,NaN,NaN,8.1,NaN,NaN,NaN,NaN,NaN
